continent,country,keyword,base_date,f_0-12,f_13-19,f_20-24,f_25-29,f_30-39,f_40-49,f_50-,m_0-12,m_13-19,m_20-24,m_25-29,m_30-39,m_40-49,m_50-,volume
북아메리카,미국령버진아일랜드,미국령버진아일랜드여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
북아메리카,벨리즈,벨리즈여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
북아메리카,생바르텔레미,생바르텔레미여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
북아메리카,생피에르앤미클롱,생피에르앤미클롱여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
북아메리카,세인트마틴,세인트마틴여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
북아메리카,신트마르턴,신트마르턴여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오세아니아,아메리칸사모아,아메리칸사모아여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
북아메리카,앵귈라,앵귈라여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
북아메리카,영국령버진아일랜드,영국령버진아일랜드여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
북아메리카,케이맨제도,케이맨제도여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
남아메리카,퀴라소,퀴라소여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
북아메리카,터크스케이커스제도,터크스케이커스제도여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
북아메리카,트리니다드토바고,트리니다드토바고여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오세아니아,나우루,나우루여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오세아니아,니우에,니우에여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오세아니아,마셜제도,마셜제도여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오세아니아,북마리아나제도,북마리아나제도여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오세아니아,솔로몬제도,솔로몬제도여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오세아니아,왈리스푸투나,왈리스푸투나여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오세아니아,쿡제도,쿡제도여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오세아니아,키리바시,키리바시여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오세아니아,토켈라우,토켈라우여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오세아니아,통가,통가여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오세아니아,프랑스령폴리네시아,프랑스령폴리네시아여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
카리브해,바베이도스,바베이도스여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
카리브해,세인트루시아,세인트루시아여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
카리브해,세인트빈센트그레나딘,세인트빈센트그레나딘여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
카리브해,세인트키츠네비스,세인트키츠네비스여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
남아메리카,아이티,아이티여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
카리브해,앤티가바부다,앤티가바부다여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아프리카,카보베르데,카보베르데여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
남아메리카,포클랜드제도,포클랜드제도여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
남아메리카,프랑스령기아나,프랑스령기아나여행,2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아시아,일본,일본여행,2024-11-09,0.0005709391949757351,0.03939480445332572,0.04981444476163289,0.0659434770196974,0.1208963745361119,0.22923208678275764,0.14230659434770196,0.0,0.017556380245503853,0.028832429346274623,0.03996574364830146,0.06836996859834428,0.10176991150442478,0.09534684556094776,6845.0
동아시아,대만,대만여행,2024-11-09,0.0,0.021562123039806997,0.0735826296743064,0.0974065138721351,0.15500603136308805,0.20762967430639326,0.16224366706875754,0.0,0.0030156815440289505,0.021863691194209892,0.030307599517490954,0.07101930036188178,0.06815440289505428,0.0882086851628468,6516.0
동아시아,베트남,베트남여행,2024-11-09,0.0016207455429497568,0.013429034498726558,0.03079416531604538,0.05556841861542024,0.09932854827506367,0.176198194026395,0.1998147719379486,0.0,0.0046307015512850195,0.015049780041676314,0.024774253299374854,0.06853438295901829,0.12410280157443852,0.18615420236165778,4186.0
아시아,홍콩,홍콩여행,2024-11-09,0.0,0.018551919608348365,0.08734862148930687,0.13759340376191703,0.15691832002061323,0.17469724297861375,0.16774027312548312,0.0,0.0054109765524349394,0.026539551661942797,0.03298119041484154,0.06029373872713218,0.05720175212574079,0.07472300953362536,3757.0
동아시아,싱가포르,싱가포르여행,2024-11-09,0.0012630249447426586,0.015472055573097568,0.05178402273444901,0.07262393432270288,0.1376697189769498,0.20587306599305336,0.24250078939059047,0.0,0.0053678560151563,0.016103568045468898,0.01831386169876855,0.056520366277233974,0.07388695926744553,0.10262077676034102,3061.0
동아시아,태국,태국여행,2024-11-09,0.0,0.006748207507380852,0.04301982285955293,0.0919443272880641,0.13622943905525095,0.16111345423871784,0.18937157317587516,0.0,0.006748207507380852,0.017292281737663433,0.03374103753690426,0.06874736398144243,0.09742724588781106,0.14761703922395614,2336.0
동아시아,몽골,몽골여행,2024-11-09,0.0,0.010998307952622674,0.04272419627749577,0.07614213197969544,0.11802030456852793,0.16539763113367173,0.16074450084602368,0.0,0.0038071065989847717,0.020727580372250424,0.030456852791878174,0.08714043993231811,0.1260575296108291,0.1577834179357022,2263.0
유럽,스페인,스페인여행,2024-11-09,0.0,0.01525347689546882,0.05024674742036788,0.07357559443696725,0.1278600269179004,0.20008972633467922,0.29071332436069985,0.0,0.00986989681471512,0.02063705697622252,0.013458950201884253,0.04127411395244504,0.05518169582772544,0.10183938986092418,2139.0
아시아,중국,중국여행,2024-11-09,0.0,0.02525935949481281,0.06134415877311682,0.08119079837618404,0.11502029769959404,0.13170951736580966,0.14298601714027967,0.0,0.010825439783491205,0.02074875958502481,0.036535859269282815,0.09201623815967523,0.09652683806946324,0.18583671628326567,2126.0
유럽,이탈리아,이탈리아여행,2024-11-09,0.0005125576627370579,0.010763710917478216,0.044079958995386984,0.07790876473603281,0.14607893388006152,0.1875961045617632,0.2619169656586366,0.0,0.013326499231163505,0.0292157867760123,0.030240902101486417,0.04356740133264992,0.06817016914402871,0.08662224500256278,1885.0
오세아니아,호주,호주여행,2024-11-09,0.0016085790884718498,0.017158176943699734,0.07935656836461126,0.11099195710455764,0.16621983914209115,0.17319034852546916,0.18605898123324396,0.0,0.005898123324396783,0.014477211796246649,0.024664879356568366,0.05201072386058981,0.07345844504021448,0.09490616621983915,1817.0
아시아,마카오,마카오여행,2024-11-09,0.0,0.015843997562461912,0.07373552711761121,0.10115783059110299,0.1614868982327849,0.21937842778793418,0.1675807434491164,0.0,0.002437538086532602,0.010968921389396709,0.027422303473491772,0.056063375990249846,0.07190737355271176,0.09201706276660573,1547.0
유럽,튀르키예,튀르키예여행,2024-11-09,0.0020604395604395605,0.006181318681318681,0.040521978021978024,0.057692307692307696,0.07005494505494506,0.13392857142857142,0.4052197802197802,0.0,0.006181318681318681,0.01304945054945055,0.014423076923076924,0.030906593406593408,0.04189560439560439,0.1778846153846154,1486.0
동아시아,라오스,라오스여행,2024-11-09,0.0,0.006793478260869565,0.03125,0.04891304347826087,0.08355978260869565,0.1358695652173913,0.21739130434782608,0.0,0.006114130434782609,0.012907608695652174,0.029211956521739132,0.07472826086956522,0.10801630434782608,0.2452445652173913,1440.0
오세아니아,괌,괌여행,2024-11-09,0.0,0.010466988727858293,0.04911433172302738,0.07085346215780998,0.23107890499194847,0.19082125603864733,0.08132045088566828,0.0,0.004025764895330112,0.00966183574879227,0.0249597423510467,0.10869565217391304,0.16183574879227053,0.0571658615136876,1201.0
유럽,스위스,스위스여행,2024-11-09,0.0,0.034912718204488775,0.0739817123857024,0.12385702410640066,0.13881961762261014,0.13300083125519535,0.17290108063175394,0.0,0.014131338320864505,0.03740648379052369,0.03408146300914381,0.09975062344139651,0.06234413965087282,0.07481296758104738,1161.0
동아시아,필리핀,필리핀여행,2024-11-09,0.0,0.023169601482854494,0.03892493049119555,0.051899907321594066,0.10009267840593142,0.1696014828544949,0.1742354031510658,0.0,0.009267840593141797,0.025949953660797033,0.030583873957367932,0.06672845227062095,0.1334569045412419,0.17608897126969417,1051.0
동아시아,말레이시아,말레이시아여행,2024-11-09,0.0,0.014098690835850957,0.03625377643504532,0.06948640483383686,0.16515609264853978,0.17220543806646527,0.16717019133937563,0.0,0.010070493454179255,0.032225579053373615,0.041289023162134945,0.08559919436052367,0.10876132930513595,0.09768378650553877,970.0
오세아니아,뉴질랜드,뉴질랜드여행,2024-11-09,0.0,0.0075107296137339056,0.04291845493562232,0.08476394849785408,0.1813304721030043,0.148068669527897,0.20600858369098712,0.0,0.004291845493562232,0.017167381974248927,0.023605150214592276,0.0815450643776824,0.0536480686695279,0.14914163090128754,902.0
아프리카,이집트,이집트여행,2024-11-09,0.0,0.013597033374536464,0.04573547589616811,0.10259579728059333,0.18046971569839307,0.12855377008652658,0.20148331273176762,0.0,0.004944375772558714,0.018541409147095178,0.04326328800988875,0.0865265760197775,0.07787391841779975,0.09641532756489493,772.0
동아시아,캄보디아,캄보디아여행,2024-11-09,0.0,0.015444015444015444,0.011583011583011582,0.05148005148005148,0.11325611325611326,0.1583011583011583,0.28314028314028317,0.0,0.0,0.011583011583011582,0.02574002574002574,0.0682110682110682,0.09395109395109395,0.16731016731016732,747.0
북아메리카,캐나다,캐나다여행,2024-11-09,0.0,0.0427807486631016,0.10427807486631016,0.11497326203208556,0.1711229946524064,0.1590909090909091,0.15106951871657753,0.0,0.0066844919786096255,0.03208556149732621,0.013368983957219251,0.04411764705882353,0.05614973262032086,0.10427807486631016,709.0
유럽,아이슬란드,아이슬란드여행,2024-11-09,0.0,0.028694404591104734,0.07747489239598278,0.10903873744619799,0.19799139167862267,0.10616929698708752,0.1291248206599713,0.0,0.015781922525107604,0.03299856527977044,0.04160688665710186,0.10903873744619799,0.07317073170731707,0.07890961262553801,658.0
유럽,포르투갈,포르투갈여행,2024-11-09,0.0,0.0219435736677116,0.061128526645768025,0.15047021943573669,0.19592476489028213,0.15987460815047022,0.1677115987460815,0.0,0.004702194357366771,0.0219435736677116,0.029780564263322883,0.07836990595611286,0.04231974921630094,0.06583072100313479,604.0
북아메리카,미국,미국여행,2024-11-09,0.0,0.03872053872053872,0.07575757575757576,0.11447811447811448,0.11952861952861953,0.15656565656565657,0.09764309764309764,0.0,0.008417508417508417,0.045454545454545456,0.06397306397306397,0.09090909090909091,0.09932659932659933,0.08922558922558922,567.0
동아시아,인도네시아,인도네시아여행,2024-11-09,0.0,0.017391304347826087,0.04521739130434783,0.06086956521739131,0.12869565217391304,0.13391304347826086,0.16695652173913045,0.0,0.008695652173913044,0.03130434782608696,0.02434782608695652,0.11478260869565217,0.10260869565217391,0.16521739130434782,544.0
유럽,그리스,그리스여행,2024-11-09,0.0,0.025688073394495414,0.06422018348623854,0.11743119266055047,0.15229357798165138,0.12844036697247707,0.22752293577981653,0.0,0.005504587155963303,0.02018348623853211,0.04954128440366973,0.06788990825688074,0.04954128440366973,0.09174311926605505,522.0
유럽,크로아티아,크로아티아여행,2024-11-09,0.0,0.019193857965451054,0.046065259117082535,0.07293666026871401,0.1343570057581574,0.14587332053742802,0.31285988483685223,0.0,0.005758157389635317,0.009596928982725527,0.02495201535508637,0.06333973128598848,0.05950095969289827,0.10556621880998081,502.0
유럽,체코,체코여행,2024-11-09,0.00199203187250996,0.01195219123505976,0.11354581673306773,0.10557768924302789,0.1454183266932271,0.14143426294820718,0.23705179282868527,0.0,0.013944223107569721,0.013944223107569721,0.025896414342629483,0.025896414342629483,0.07370517928286853,0.08964143426294821,499.0
유럽,독일,독일여행,2024-11-09,0.002004008016032064,0.028056112224448898,0.13827655310621242,0.14228456913827656,0.11623246492985972,0.17635270541082165,0.11022044088176353,0.0,0.036072144288577156,0.056112224448897796,0.03006012024048096,0.05811623246492986,0.07014028056112225,0.036072144288577156,491.0
유럽,영국,영국여행,2024-11-09,0.0,0.01762114537444934,0.09030837004405286,0.11233480176211454,0.11674008810572688,0.22246696035242292,0.1762114537444934,0.0,0.024229074889867842,0.05286343612334802,0.04185022026431718,0.04185022026431718,0.05506607929515418,0.048458149779735685,450.0
유럽,프랑스,프랑스여행,2024-11-09,0.0,0.046908315565031986,0.0511727078891258,0.09594882729211088,0.14498933901918976,0.13432835820895522,0.208955223880597,0.0042643923240938165,0.017057569296375266,0.02771855010660981,0.02771855010660981,0.08528784648187633,0.06609808102345416,0.08955223880597014,440.0
유럽,오스트리아,오스트리아여행,2024-11-09,0.0,0.032,0.07733333333333334,0.08266666666666667,0.184,0.14933333333333335,0.21066666666666667,0.0,0.008,0.016,0.034666666666666665,0.06666666666666667,0.072,0.06666666666666667,370.0
남아시아,인도,인도여행,2024-11-09,0.0,0.008379888268156424,0.027932960893854747,0.04189944134078212,0.20670391061452514,0.1005586592178771,0.25977653631284914,0.0,0.01675977653631285,0.019553072625698324,0.0335195530726257,0.0670391061452514,0.06983240223463687,0.14804469273743018,351.0
서아시아,조지아,조지아여행,2024-11-09,0.0,0.0,0.04281345565749235,0.07339449541284404,0.15902140672782875,0.1162079510703364,0.24464831804281345,0.0,0.0061162079510703364,0.01529051987767584,0.027522935779816515,0.09174311926605505,0.0672782874617737,0.1559633027522936,316.0
동아시아,미얀마,미얀마여행,2024-11-09,0.0,0.0,0.00964630225080386,0.022508038585209004,0.06430868167202572,0.10932475884244373,0.10932475884244373,0.0,0.006430868167202572,0.012861736334405145,0.02572347266881029,0.16720257234726688,0.20257234726688103,0.27009646302250806,302.0
아시아,러시아,러시아여행,2024-11-09,0.0,0.009615384615384616,0.0641025641025641,0.09615384615384616,0.12179487179487179,0.09935897435897435,0.08333333333333333,0.0,0.019230769230769232,0.05128205128205128,0.11858974358974358,0.14102564102564102,0.08012820512820513,0.11538461538461539,295.0
오세아니아,팔라우,팔라우여행,2024-11-09,0.0,0.0035335689045936395,0.01060070671378092,0.0353356890459364,0.06713780918727916,0.15547703180212014,0.17314487632508835,0.0,0.007067137809187279,0.0035335689045936395,0.014134275618374558,0.05653710247349823,0.1166077738515901,0.3568904593639576,276.0
아프리카,모리셔스,모리셔스여행,2024-11-09,0.0,0.0,0.0,0.01893939393939394,0.125,0.14772727272727273,0.4166666666666667,0.0,0.011363636363636364,0.0,0.003787878787878788,0.01893939393939394,0.06439393939393939,0.19318181818181818,258.0
유럽,핀란드,핀란드여행,2024-11-09,0.0,0.055762081784386616,0.10408921933085502,0.09293680297397769,0.2342007434944238,0.11152416356877323,0.11524163568773234,0.0,0.011152416356877323,0.01858736059479554,0.08178438661710037,0.08178438661710037,0.05947955390334572,0.03345724907063197,253.0
유럽,네덜란드,네덜란드여행,2024-11-09,0.0,0.03816793893129771,0.14122137404580154,0.1297709923664122,0.13740458015267176,0.17938931297709923,0.1450381679389313,0.0,0.015267175572519083,0.019083969465648856,0.03816793893129771,0.05343511450381679,0.03435114503816794,0.06870229007633588,251.0
남아시아,스리랑카,스리랑카여행,2024-11-09,0.0,0.0,0.007662835249042145,0.05363984674329502,0.1724137931034483,0.14942528735632185,0.2260536398467433,0.0,0.0,0.01532567049808429,0.0421455938697318,0.0842911877394636,0.14559386973180077,0.10344827586206896,248.0
아프리카,모로코,모로코여행,2024-11-09,0.0,0.004291845493562232,0.04721030042918455,0.06866952789699571,0.1630901287553648,0.12017167381974249,0.30042918454935624,0.0,0.0,0.034334763948497854,0.04291845493562232,0.06437768240343347,0.04291845493562232,0.11158798283261803,230.0
아시아,카자흐스탄,카자흐스탄여행,2024-11-09,0.0,0.0,0.04979253112033195,0.07883817427385892,0.23651452282157676,0.1078838174273859,0.16182572614107885,0.0,0.008298755186721992,0.04149377593360996,0.06639004149377593,0.07883817427385892,0.07468879668049792,0.0954356846473029,228.0
남아시아,몰디브,몰디브여행,2024-11-09,0.0,0.004310344827586207,0.034482758620689655,0.0603448275862069,0.17672413793103448,0.13793103448275862,0.14224137931034483,0.004310344827586207,0.01293103448275862,0.008620689655172414,0.01293103448275862,0.07758620689655173,0.21551724137931033,0.11206896551724138,224.0
중동,아랍에미리트,아랍에미리트여행,2024-11-09,0.004651162790697674,0.05581395348837209,0.05581395348837209,0.09767441860465116,0.2186046511627907,0.17674418604651163,0.046511627906976744,0.0,0.023255813953488372,0.023255813953488372,0.05581395348837209,0.10232558139534884,0.08372093023255814,0.05581395348837209,211.0
유럽,헝가리,헝가리여행,2024-11-09,0.0,0.023255813953488372,0.11162790697674418,0.10232558139534884,0.19069767441860466,0.09767441860465116,0.15813953488372093,0.0,0.0,0.018604651162790697,0.027906976744186046,0.13488372093023257,0.06046511627906977,0.07441860465116279,211.0
유럽,폴란드,폴란드여행,2024-11-09,0.0,0.03463203463203463,0.08225108225108226,0.0735930735930736,0.14285714285714285,0.11255411255411256,0.1471861471861472,0.0,0.012987012987012988,0.05194805194805195,0.03896103896103896,0.08225108225108226,0.12121212121212122,0.09956709956709957,210.0
남아시아,네팔,네팔여행,2024-11-09,0.0,0.011764705882352941,0.029411764705882353,0.07058823529411765,0.09411764705882353,0.1,0.2529411764705882,0.0,0.01764705882352941,0.023529411764705882,0.029411764705882353,0.07647058823529412,0.047058823529411764,0.24705882352941178,180.0
중앙아시아,키르기스스탄,키르기스스탄여행,2024-11-09,0.0,0.011111111111111112,0.05555555555555555,0.09444444444444444,0.07777777777777778,0.03888888888888889,0.18888888888888888,0.0,0.03888888888888889,0.05,0.1,0.09444444444444444,0.08333333333333333,0.16666666666666666,175.0
동아시아,브루나이,브루나이여행,2024-11-09,0.0,0.0,0.011695906432748537,0.04093567251461988,0.21637426900584794,0.16374269005847952,0.2807017543859649,0.0,0.0,0.017543859649122806,0.023391812865497075,0.08187134502923976,0.005847953216374269,0.15789473684210525,169.0
남아메리카,멕시코,멕시코여행,2024-11-09,0.0,0.011363636363636364,0.06818181818181818,0.14204545454545456,0.17613636363636365,0.14772727272727273,0.14204545454545456,0.0,0.0,0.005681818181818182,0.05113636363636364,0.09659090909090909,0.09090909090909091,0.06818181818181818,167.0
중앙아시아,우즈베키스탄,우즈베키스탄여행,2024-11-09,0.0,0.023391812865497075,0.09941520467836257,0.03508771929824561,0.04678362573099415,0.08771929824561403,0.0935672514619883,0.0,0.011695906432748537,0.011695906432748537,0.04678362573099415,0.13450292397660818,0.13450292397660818,0.27485380116959063,159.0
유럽,덴마크,덴마크여행,2024-11-09,0.0,0.03821656050955414,0.07006369426751592,0.1464968152866242,0.21656050955414013,0.1464968152866242,0.14012738853503184,0.0,0.0,0.025477707006369428,0.050955414012738856,0.050955414012738856,0.05732484076433121,0.05732484076433121,142.0
유럽,몰타,몰타여행,2024-11-09,0.02158273381294964,0.0,0.12949640287769784,0.07194244604316546,0.18705035971223022,0.1079136690647482,0.11510791366906475,0.0,0.0,0.007194244604316547,0.050359712230215826,0.15827338129496402,0.06474820143884892,0.08633093525179857,135.0
유럽,벨기에,벨기에여행,2024-11-09,0.0,0.022900763358778626,0.1984732824427481,0.12213740458015267,0.1297709923664122,0.19083969465648856,0.08396946564885496,0.0,0.015267175572519083,0.03816793893129771,0.022900763358778626,0.08396946564885496,0.06870229007633588,0.022900763358778626,135.0
유럽,스웨덴,스웨덴여행,2024-11-09,0.0,0.024193548387096774,0.13709677419354838,0.06451612903225806,0.08870967741935484,0.14516129032258066,0.23387096774193547,0.008064516129032258,0.008064516129032258,0.016129032258064516,0.056451612903225805,0.056451612903225805,0.0967741935483871,0.06451612903225806,121.0
유럽,노르웨이,노르웨이여행,2024-11-09,0.0,0.02727272727272727,0.1,0.045454545454545456,0.14545454545454545,0.10909090909090909,0.2,0.0,0.0,0.03636363636363636,0.07272727272727272,0.1,0.05454545454545454,0.10909090909090909,119.0
남아메리카,페루,페루여행,2024-11-09,0.0,0.044642857142857144,0.08035714285714286,0.0625,0.22321428571428573,0.125,0.10714285714285714,0.0,0.008928571428571428,0.017857142857142856,0.03571428571428571,0.07142857142857142,0.044642857142857144,0.17857142857142858,109.0
중동,요르단,요르단여행,2024-11-09,0.0,0.010309278350515464,0.030927835051546393,0.13402061855670103,0.13402061855670103,0.10309278350515463,0.28865979381443296,0.0,0.0,0.020618556701030927,0.020618556701030927,0.1134020618556701,0.09278350515463918,0.05154639175257732,95.0
남아메리카,아르헨티나,아르헨티나여행,2024-11-09,0.0,0.010416666666666666,0.11458333333333333,0.08333333333333333,0.16666666666666666,0.0625,0.07291666666666667,0.0,0.052083333333333336,0.09375,0.010416666666666666,0.125,0.14583333333333334,0.0625,93.0
남아메리카,쿠바,쿠바여행,2024-11-09,0.0,0.025,0.05,0.125,0.1375,0.1125,0.1625,0.0,0.0,0.0125,0.025,0.1125,0.1375,0.1,84.0
유럽,아일랜드,아일랜드여행,2024-11-09,0.0,0.03488372093023256,0.18604651162790697,0.05813953488372093,0.16279069767441862,0.1744186046511628,0.13953488372093023,0.0,0.0,0.03488372093023256,0.011627906976744186,0.05813953488372093,0.046511627906976744,0.09302325581395349,83.0
오세아니아,피지,피지여행,2024-11-09,0.0,0.012345679012345678,0.06172839506172839,0.18518518518518517,0.2716049382716049,0.13580246913580246,0.04938271604938271,0.0,0.0,0.012345679012345678,0.037037037037037035,0.12345679012345678,0.08641975308641975,0.024691358024691357,78.0
남아메리카,볼리비아,볼리비아여행,2024-11-09,0.0,0.07317073170731707,0.04878048780487805,0.18292682926829268,0.1951219512195122,0.08536585365853659,0.07317073170731707,0.0,0.024390243902439025,0.036585365853658534,0.13414634146341464,0.12195121951219512,0.012195121951219513,0.012195121951219513,74.0
유럽,모나코,모나코여행,2024-11-09,0.0,0.0547945205479452,0.0547945205479452,0.0821917808219178,0.0821917808219178,0.1643835616438356,0.1643835616438356,0.0,0.0273972602739726,0.0410958904109589,0.0136986301369863,0.1095890410958904,0.136986301369863,0.0684931506849315,73.0
유럽,루마니아,루마니아여행,2024-11-09,0.0,0.04285714285714286,0.12857142857142856,0.12857142857142856,0.05714285714285714,0.11428571428571428,0.15714285714285714,0.0,0.0,0.02857142857142857,0.05714285714285714,0.1,0.07142857142857142,0.11428571428571428,71.0
남아메리카,브라질,브라질여행,2024-11-09,0.0,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.15151515151515152,0.09090909090909091,0.09090909090909091,0.0,0.0,0.015151515151515152,0.15151515151515152,0.13636363636363635,0.09090909090909091,0.0,67.0
유럽,슬로베니아,슬로베니아여행,2024-11-09,0.0,0.0136986301369863,0.0136986301369863,0.1232876712328767,0.1232876712328767,0.0958904109589041,0.3561643835616438,0.0,0.0,0.0684931506849315,0.0,0.0136986301369863,0.1095890410958904,0.0821917808219178,66.0
유럽,우크라이나,우크라이나여행,2024-11-09,0.0,0.0,0.02702702702702703,0.12162162162162163,0.05405405405405406,0.02702702702702703,0.013513513513513514,0.0,0.06756756756756757,0.0945945945945946,0.14864864864864866,0.3108108108108108,0.12162162162162163,0.013513513513513514,66.0
아프리카,마다가스카르,마다가스카르여행,2024-11-09,0.0,0.045454545454545456,0.10606060606060606,0.09090909090909091,0.24242424242424243,0.030303030303030304,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.12121212121212122,64.0
아프리카,튀니지,튀니지여행,2024-11-09,0.0,0.0,0.0,0.06557377049180328,0.14754098360655737,0.09836065573770492,0.22950819672131148,0.0,0.03278688524590164,0.04918032786885246,0.08196721311475409,0.06557377049180328,0.03278688524590164,0.19672131147540983,64.0
아프리카,남아프리카공화국,남아프리카공화국여행,2024-11-09,0.0,0.015625,0.03125,0.0625,0.03125,0.125,0.359375,0.0,0.015625,0.0,0.0625,0.0625,0.078125,0.15625,63.0
아프리카,탄자니아,탄자니아여행,2024-11-09,0.0,0.04285714285714286,0.02857142857142857,0.08571428571428572,0.2,0.07142857142857142,0.08571428571428572,0.0,0.02857142857142857,0.11428571428571428,0.02857142857142857,0.11428571428571428,0.07142857142857142,0.12857142857142856,63.0
중동,이스라엘,이스라엘여행,2024-11-09,0.0,0.0,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.2033898305084746,0.0847457627118644,0.0,0.0,0.03389830508474576,0.01694915254237288,0.22033898305084745,0.1694915254237288,0.01694915254237288,63.0
유럽,룩셈부르크,룩셈부르크여행,2024-11-09,0.0,0.01639344262295082,0.21311475409836064,0.18032786885245902,0.14754098360655737,0.11475409836065574,0.13114754098360656,0.0,0.0,0.0,0.01639344262295082,0.08196721311475409,0.04918032786885246,0.04918032786885246,62.0
북아메리카,그린란드,그린란드여행,2024-11-09,0.0,0.06779661016949153,0.03389830508474576,0.13559322033898305,0.1864406779661017,0.1016949152542373,0.0,0.0,0.01694915254237288,0.11864406779661017,0.05084745762711865,0.2033898305084746,0.0847457627118644,0.0,62.0
